Interference and Diffraction Data File Fri, Feb 28, 2025 3:00 PM
Sensor Position (Meters)	Light Intensity (Volts)
0.08544	0.00442
0.08550	0.00684
0.08555	0.00700
0.08561	0.00813
0.08567	0.00909
0.08572	0.01006
0.08583	0.00378
0.08589	0.00394
0.08594	0.00668
0.08600	-0.00009
0.08611	0.00345
0.08617	0.00039
0.08622	0.00007
0.08628	-0.00122
0.08633	-0.00251
0.08639	-0.00073
0.08650	-0.00025
0.08655	-0.00283
0.08661	-0.00057
0.08667	-0.00380
0.08672	-0.00073
0.08683	-0.01459
0.08689	-0.00396
0.08694	-0.00315
0.08700	-0.00347
0.08711	-0.00170
0.08717	-0.00235
0.08722	-0.00347
0.08728	-0.00073
0.08733	0.00007
0.08739	-0.00202
0.08750	-0.00186
0.08755	-0.00299
0.08761	-0.00412
0.08767	-0.00573
0.08772	-0.00331
0.08783	-0.00267
0.08789	-0.00267
0.08794	-0.00267
0.08800	-0.00251
0.08805	-0.00267
0.08811	-0.01104
0.08817	0.00055
0.08822	0.00168
0.08833	0.00055
0.08839	-0.00138
0.08844	-0.00186
0.08850	0.00345
0.08861	0.00055
0.08867	-0.00009
0.08872	-0.00057
0.08878	0.01199
0.08883	-0.00331
0.08889	-0.00106
0.08894	0.00023
0.08900	-0.00138
0.08911	-0.00605
0.08917	-0.00251
0.08922	-0.00090
0.08928	0.00168
0.08933	0.00072
0.08944	0.00700
0.08950	0.00764
0.08955	0.00845
0.08961	0.00732
0.08967	0.00861
0.08972	0.00958
0.08978	0.00780
0.08983	0.00925
0.08989	0.00539
0.09000	0.01280
0.09005	0.00635
0.09011	0.00426
0.09017	0.00007
0.09028	0.00088
0.09033	-0.00315
0.09039	-0.00025
0.09044	0.00378
0.09050	0.00329
0.09055	0.00716
0.09061	0.01006
0.09067	0.01054
0.09078	0.01441
0.09083	0.01393
0.09089	0.01747
0.09094	0.02021
0.09100	0.01715
0.09105	0.01683
0.09117	0.01489
0.09122	0.00813
0.09128	0.01232
0.09133	0.00700
0.09139	0.00458
0.09144	0.00120
0.09150	0.00072
0.09155	-0.00267
0.09161	-0.00090
0.09172	0.00120
0.09178	0.00265
0.09183	0.01377
0.09189	0.00635
0.09194	0.00974
0.09200	0.00958
0.09205	0.01344
0.09211	0.01151
0.09222	0.01473
0.09228	0.01699
0.09233	0.01602
0.09239	0.01715
0.09244	0.01683
0.09250	0.01409
0.09255	0.01103
0.09261	0.00780
0.09272	0.00587
0.09278	0.00410
0.09283	0.00281
0.09289	-0.00138
0.09294	-0.00122
0.09300	-0.00847
0.09305	-0.00041
0.09311	-0.00138
0.09317	-0.00283
0.09328	-0.00106
0.09333	0.00329
0.09339	0.00394
0.09344	0.00281
0.09350	0.00217
0.09355	0.00200
0.09367	0.00217
0.09372	0.00313
0.09378	0.00072
0.09383	0.00152
0.09389	0.00023
0.09394	-0.00154
0.09400	0.00055
0.09411	-0.00122
0.09417	0.00023
0.09422	-0.00283
0.09428	-0.00138
0.09433	-0.00460
0.09444	-0.00186
0.09450	-0.00380
0.09455	-0.00476
0.09461	-0.00235
0.09467	-0.00218
0.09472	-0.00218
0.09478	0.00088
0.09489	-0.00444
0.09494	-0.00154
0.09500	-0.00283
0.09505	-0.00025
0.09511	0.00813
0.09522	-0.00235
0.09528	-0.00106
0.09533	-0.00525
0.09539	-0.00396
0.09544	-0.00380
0.09550	-0.00396
0.09561	-0.00186
0.09567	-0.00009
0.09572	-0.00138
0.09578	-0.00218
0.09583	-0.00460
0.09594	-0.00621
0.09600	0.00039
0.09605	0.00007
0.09611	-0.00122
0.09617	-0.00138
0.09628	0.00023
0.09633	0.00217
0.09639	0.00587
0.09644	0.00200
0.09650	0.00072
0.09655	0.00281
0.09667	-0.00073
0.09672	-0.00186
0.09678	-0.00025
0.09683	0.00055
0.09694	-0.00138
0.09700	-0.00025
0.09705	-0.00057
0.09711	0.00007
0.09717	-0.00041
0.09722	0.00426
0.09733	0.00555
0.09739	0.00587
0.09744	0.00523
0.09750	0.00813
0.09755	0.00716
0.09761	0.00925
0.09772	0.00974
0.09778	0.00684
0.09783	0.00507
0.09789	0.00378
0.09794	0.00265
0.09800	0.00007
0.09811	0.00120
0.09817	-0.00009
0.09822	-0.00009
0.09828	0.00200
0.09833	0.00023
0.09839	0.00329
0.09850	0.00184
0.09855	0.00507
0.09861	0.00748
0.09867	0.00764
0.09872	0.01038
0.09878	0.00764
0.09889	0.00974
0.09894	0.01151
0.09900	0.01215
0.09905	0.00861
0.09911	0.00925
0.09917	0.00764
0.09922	0.00668
0.09933	0.00684
0.09939	0.00490
0.09944	-0.00154
0.09950	0.00539
0.09955	0.00072
0.09961	0.00281
0.09967	0.00136
0.09978	0.00442
0.09983	0.00055
0.09989	0.00184
0.09994	0.00571
0.10000	0.00426
0.10005	0.00748
0.10011	0.01103
0.10022	0.00700
0.10028	0.00958
0.10033	0.00716
0.10039	0.00861
0.10044	0.00797
0.10050	0.00426
0.10055	0.00748
0.10061	-0.00106
0.10072	0.00394
0.10078	0.00426
0.10083	0.00136
0.10089	0.00072
0.10094	0.00442
0.10100	0.00168
0.10111	-0.00202
0.10117	0.00072
0.10122	0.00200
0.10128	0.00055
0.10133	0.00297
0.10139	0.00152
0.10144	0.00281
0.10150	0.00426
0.10155	0.00136
0.10167	0.00120
0.10172	0.00233
0.10178	-0.00218
0.10183	0.00120
0.10189	0.00120
0.10194	-0.00009
0.10200	0.00023
0.10211	0.00909
0.10217	-0.00154
0.10222	0.00039
0.10228	-0.00347
0.10233	-0.00235
0.10239	-0.00476
0.10244	-0.00589
0.10250	0.00007
0.10261	-0.00460
0.10267	-0.00106
0.10272	-0.00202
0.10278	-0.00106
0.10283	0.00088
0.10289	-0.00186
0.10294	-0.00251
0.10300	0.00168
0.10311	-0.00315
0.10317	-0.00283
0.10322	0.00490
0.10328	0.00007
0.10333	0.00184
0.10339	0.00023
0.10350	0.00088
0.10355	0.00152
0.10361	0.00265
0.10367	-0.00106
0.10372	-0.00154
0.10378	-0.00106
0.10383	0.00104
0.10389	0.00378
0.10400	0.00184
0.10405	0.00039
0.10411	0.00362
0.10417	0.00055
0.10422	-0.00218
0.10433	0.00007
0.10439	0.00072
0.10444	0.00233
0.10450	-0.00025
0.10455	-0.00041
0.10461	0.00136
0.10467	0.00168
0.10478	-0.00154
0.10483	0.00120
0.10489	0.00217
0.10494	-0.00218
0.10500	0.00120
0.10511	-0.00202
0.10517	-0.00025
0.10522	0.00297
0.10528	0.00200
0.10533	0.00426
0.10539	0.00893
0.10550	0.00329
0.10555	0.00426
0.10561	0.00362
0.10567	0.00442
0.10572	0.00619
0.10578	0.00249
0.10589	0.00297
0.10594	0.00555
0.10600	0.00152
0.10605	-0.00057
0.10617	-0.00154
0.10622	0.00023
0.10628	0.00378
0.10633	0.00281
0.10639	0.00168
0.10644	0.00249
0.10655	0.00184
0.10661	0.00233
0.10667	0.00410
0.10672	0.00539
0.10683	0.00668
0.10689	0.00893
0.10694	-0.00073
0.10700	0.00603
0.10705	0.00539
0.10717	0.00394
0.10722	0.00410
0.10728	0.00168
0.10733	0.00039
0.10739	0.00072
0.10744	0.00104
0.10755	0.00104
0.10761	0.00217
0.10767	0.00007
0.10772	0.00120
0.10783	0.00523
0.10789	0.01505
0.10794	0.00523
0.10800	0.00652
0.10805	0.00700
0.10811	0.00716
0.10817	0.00539
0.10822	0.00652
0.10833	0.00490
0.10839	0.00523
0.10844	0.00523
0.10850	0.00297
0.10855	-0.00412
0.10867	0.00345
0.10872	0.00023
0.10878	0.00136
0.10883	-0.00057
0.10889	-0.00122
0.10894	-0.00009
0.10900	-0.00009
0.10905	-0.00090
0.10917	-0.00025
0.10922	0.00426
0.10928	0.00410
0.10933	0.00088
0.10939	0.00200
0.10950	0.00249
0.10955	-0.00170
0.10961	0.00120
0.10967	0.00410
0.10972	0.00426
0.10978	0.00233
0.10983	0.00104
0.10989	-0.00170
0.11000	0.00200
0.11005	-0.00025
0.11011	-0.00186
0.11017	-0.00106
0.11022	0.00072
0.11028	-0.00154
0.11039	0.00233
0.11044	-0.00057
0.11050	-0.00138
0.11055	-0.00218
0.11061	-0.00251
0.11067	-0.00009
0.11072	-0.00267
0.11078	0.00055
0.11089	0.00072
0.11094	-0.00138
0.11100	-0.00122
0.11105	0.00088
0.11111	-0.00073
0.11117	-0.00073
0.11128	-0.00589
0.11133	-0.00315
0.11139	-0.00347
0.11144	0.00200
0.11150	0.00039
0.11155	-0.00009
0.11161	0.00200
0.11167	0.00039
0.11178	-0.00235
0.11183	0.00023
0.11189	-0.00106
0.11194	-0.00444
0.11200	-0.00154
0.11205	-0.00057
0.11211	-0.00106
0.11222	0.00072
0.11222	-0.00073
0.11233	-0.00138
0.11239	-0.00170
0.11244	-0.00331
0.11250	0.00200
0.11255	-0.00202
0.11267	-0.00025
0.11272	0.00233
0.11278	-0.00057
0.11283	0.00072
0.11289	-0.00186
0.11294	0.00088
0.11300	-0.00106
0.11305	0.00168
0.11311	-0.00057
0.11322	0.00039
0.11328	-0.00138
0.11333	0.00136
0.11339	0.00104
0.11350	0.00104
0.11355	0.00297
0.11361	0.00152
0.11367	0.00168
0.11372	0.00345
0.11378	0.00265
0.11383	0.00426
0.11389	0.00088
0.11400	0.00410
0.11405	0.00329
0.11411	0.00184
0.11417	0.00120
0.11428	-0.00073
0.11433	0.00152
0.11439	-0.00025
0.11444	0.00039
0.11450	0.00249
0.11455	0.00200
0.11467	0.00233
0.11472	0.00426
0.11478	0.00507
0.11483	0.00619
0.11489	0.00797
0.11494	0.00168
0.11505	0.00104
0.11511	0.00571
0.11517	0.01312
0.11522	0.00281
0.11533	0.00217
0.11539	0.00394
0.11544	0.00136
0.11550	0.00152
0.11555	0.00007
0.11561	-0.00202
0.11572	0.00958
0.11578	0.00007
0.11583	-0.00138
0.11589	0.00152
0.11594	0.00410
0.11605	0.00217
0.11611	0.00088
0.11617	0.00362
0.11622	0.00055
0.11628	0.00072
0.11639	0.00555
0.11644	0.00297
0.11650	0.00297
0.11655	0.00104
0.11661	0.00345
0.11672	0.01038
0.11678	-0.00025
0.11683	-0.00041
0.11689	-0.00090
0.11700	-0.00331
0.11705	-0.00073
0.11711	-0.00363
0.11717	0.00281
0.11722	-0.00235
0.11728	-0.00267
0.11739	0.00394
0.11744	0.00184
0.11750	-0.00122
0.11755	0.00700
0.11761	0.00136
0.11772	0.00152
0.11778	0.00072
0.11783	-0.00090
0.11789	-0.00041
0.11794	0.00088
0.11800	0.00055
0.11811	0.00104
0.11817	-0.00154
0.11822	-0.00267
0.11828	-0.00041
0.11833	-0.00331
0.11839	-0.00235
0.11850	-0.00299
0.11855	-0.00186
0.11861	-0.00186
0.11867	0.00007
0.11872	0.00039
0.11878	0.00120
0.11889	0.00136
0.11894	-0.00122
0.11900	-0.00057
0.11905	-0.00186
0.11911	-0.00235
0.11917	-0.00009
0.11922	0.00217
0.11933	-0.00235
0.11939	-0.00025
0.11944	-0.00154
0.11950	0.00072
0.11955	-0.00009
0.11961	0.00184
0.11967	-0.00057
0.11972	-0.00170
0.11983	-0.00235
0.11989	0.00732
0.11994	-0.00363
0.12000	-0.00235
0.12005	-0.00235
0.12017	0.00200
0.12022	-0.00235
0.12028	-0.00331
0.12033	-0.00363
0.12039	-0.00057
0.12044	-0.00267
0.12050	0.00055
0.12055	-0.00138
0.12061	0.00039
0.12072	-0.00170
0.12078	-0.00041
0.12083	-0.00170
0.12089	-0.00138
0.12094	0.00055
0.12105	-0.00170
0.12111	0.00136
0.12117	-0.00025
0.12122	-0.00106
0.12128	-0.00718
0.12133	-0.00025
0.12139	0.00055
0.12144	-0.00202
0.12150	-0.00444
0.12161	0.00055
0.12167	-0.00251
0.12172	-0.00057
0.12178	-0.00025
0.12183	-0.00251
0.12194	-0.00235
0.12200	-0.00202
0.12205	-0.00138
0.12211	-0.00315
0.12217	-0.00331
0.12222	-0.00492
0.12228	-0.00025
0.12233	-0.00347
0.12239	-0.00057
0.12250	-0.00283
0.12255	0.00023
0.12261	-0.00138
0.12267	0.00990
0.12272	-0.00009
0.12283	0.00184
0.12289	0.00313
0.12294	-0.00073
0.12300	0.00200
0.12305	0.00168
0.12311	0.00410
0.12317	-0.00025
0.12322	0.00072
0.12333	-0.00138
0.12339	0.00007
0.12344	0.00168
0.12350	-0.00009
0.12355	-0.00106
0.12367	-0.00073
0.12372	-0.00186
0.12378	-0.00009
0.12383	0.00168
0.12389	-0.00170
0.12394	0.00088
0.12400	0.00120
0.12411	0.00104
0.12417	0.00200
0.12422	-0.00138
0.12428	0.00120
0.12439	0.00200
0.12444	0.00023
0.12450	-0.00106
0.12455	-0.00122
0.12461	-0.00122
0.12467	-0.00235
0.12472	-0.00154
0.12483	0.00700
0.12489	-0.00267
0.12494	-0.00428
0.12500	-0.00202
0.12511	-0.00106
0.12517	-0.00202
0.12522	-0.00460
0.12528	-0.00235
0.12533	-0.00025
0.12544	-0.00073
0.12550	0.00104
0.12555	0.00184
0.12561	-0.00444
0.12567	-0.00106
0.12572	-0.00315
0.12583	0.00120
0.12589	-0.00428
0.12594	-0.00009
0.12600	-0.00170
0.12611	0.00168
0.12617	-0.00976
0.12622	-0.00218
0.12628	-0.00170
0.12633	-0.00202
0.12639	-0.00508
0.12650	-0.00299
0.12655	-0.00557
0.12661	-0.00186
0.12667	-0.00218
0.12678	-0.00283
0.12683	-0.00138
0.12689	-0.00492
0.12694	-0.00251
0.12705	-0.00122
0.12711	-0.00170
0.12717	-0.00057
0.12722	-0.00154
0.12728	-0.00057
0.12733	-0.00283
0.12744	-0.00218
0.12750	-0.00025
0.12755	-0.00251
0.12761	-0.00670
0.12767	0.00007
0.12778	-0.00315
0.12783	-0.00251
0.12789	-0.00106
0.12794	-0.00380
0.12800	-0.00557
0.12805	-0.00476
0.12811	-0.00557
0.12817	-0.00073
0.12828	-0.00154
0.12833	-0.00396
0.12839	-0.00315
0.12844	-0.00009
0.12850	-0.00202
0.12861	-0.00380
0.12867	-0.00363
0.12872	0.00055
0.12878	-0.00218
0.12883	-0.00009
0.12889	-0.00073
0.12894	-0.00202
0.12900	-0.00106
0.12911	-0.00412
0.12917	-0.00621
0.12922	-0.00186
0.12928	-0.00347
0.12933	-0.00057
0.12944	-0.00057
0.12950	-0.00090
0.12955	-0.00090
0.12961	-0.00363
0.12967	-0.00202
0.12972	-0.00315
0.12978	-0.00428
0.12983	0.00120
0.12994	-0.00283
0.13000	-0.00009
0.13005	-0.00267
0.13011	-0.00637
0.13017	-0.00251
0.13028	-0.00412
0.13033	0.00039
0.13039	0.00072
0.13044	-0.00090
0.13050	0.00039
0.13055	-0.00073
0.13061	-0.00170
0.13067	-0.00122
0.13078	-0.00299
0.13083	0.00088
0.13089	-0.00331
0.13094	-0.00186
0.13100	0.00297
0.13111	0.00362
0.13117	0.00007
0.13122	0.00007
0.13128	-0.00090
0.13133	-0.00154
0.13139	0.00394
0.13144	-0.00106
0.13150	0.00072
0.13155	-0.00363
0.13167	-0.00267
0.13172	-0.00460
0.13178	-0.00202
0.13183	0.00055
0.13189	-0.00412
0.13200	-0.00267
0.13205	-0.00557
0.13205	-0.00557
